iter	Passed	Remaining
4802	18185	6584
4803	18189	6580
4804	18192	6576
4805	18195	6572
4806	18199	6568
4807	18202	6564
4808	18205	6560
4809	18209	6556
4810	18212	6552
4811	18216	6549
4812	18219	6545
4813	18223	6541
4814	18226	6537
4815	18229	6533
4816	18233	6529
4817	18236	6525
4818	18240	6521
4819	18243	6517
4820	18247	6513
4821	18250	6510
4822	18254	6506
4823	18257	6502
4824	18260	6498
4825	18264	6494
4826	18267	6490
4827	18271	6486
4828	18274	6482
4829	18277	6478
4830	18281	6474
4831	18284	6470
4832	18288	6466
4833	18292	6463
4834	18295	6459
4835	18299	6455
4836	18302	6451
4837	18305	6447
4838	18309	6443
4839	18312	6439
4840	18316	6435
4841	18319	6432
4842	18323	6428
4843	18326	6424
4844	18329	6420
4845	18333	6416
4846	18337	6412
4847	18341	6408
4848	18345	6405
4849	18348	6401
4850	18352	6397
4851	18356	6393
4852	18359	6389
4853	18363	6385
4854	18367	6382
4855	18372	6378
4856	18375	6374
4857	18380	6371
4858	18383	6367
4859	18387	6363
4860	18391	6359
4861	18394	6356
4862	18398	6352
4863	18402	6348
4864	18406	6344
4865	18410	6341
4866	18413	6337
4867	18416	6333
4868	18421	6329
4869	18424	6325
4870	18428	6321
4871	18432	6318
4872	18436	6314
4873	18440	6310
4874	18444	6306
4875	18447	6303
4876	18452	6299
4877	18456	6295
4878	18459	6291
4879	18462	6288
4880	18467	6284
4881	18470	6280
4882	18475	6276
4883	18478	6273
4884	18483	6269
4885	18487	6265
4886	18490	6262
4887	18494	6258
4888	18497	6254
4889	18502	6250
4890	18505	6246
4891	18509	6243
4892	18512	6239
4893	18517	6235
4894	18521	6231
4895	18524	6227
4896	18527	6223
4897	18531	6220
4898	18534	6216
4899	18538	6212
4900	18541	6208
4901	18545	6204
4902	18548	6200
4903	18552	6196
4904	18555	6192
4905	18558	6188
4906	18561	6184
4907	18565	6180
4908	18569	6177
4909	18572	6173
4910	18575	6169
4911	18579	6165
4912	18583	6161
4913	18586	6157
4914	18590	6153
4915	18593	6149
4916	18597	6146
4917	18600	6142
4918	18604	6138
4919	18608	6134
4920	18612	6130
4921	18616	6127
4922	18620	6123
4923	18624	6119
4924	18628	6116
4925	18632	6112
4926	18636	6108
4927	18640	6104
4928	18644	6101
4929	18647	6097
4930	18651	6093
4931	18654	6089
4932	18658	6085
4933	18661	6081
4934	18665	6078
4935	18668	6074
4936	18672	6070
4937	18676	6066
4938	18679	6062
4939	18682	6058
4940	18686	6054
4941	18689	6050
4942	18693	6047
4943	18696	6043
4944	18700	6039
4945	18703	6035
4946	18707	6031
4947	18711	6027
4948	18714	6023
4949	18717	6019
4950	18720	6015
4951	18724	6011
4952	18727	6007
4953	18730	6004
4954	18734	6000
4955	18737	5996
4956	18741	5992
4957	18744	5988
4958	18747	5984
4959	18751	5980
4960	18754	5976
4961	18757	5972
4962	18760	5968
4963	18764	5964
4964	18767	5961
4965	18770	5957
4966	18773	5953
4967	18777	5949
4968	18780	5945
4969	18784	5941
4970	18787	5937
4971	18790	5933
4972	18793	5929
4973	18797	5925
4974	18800	5921
4975	18803	5917
4976	18807	5913
4977	18810	5909
4978	18813	5905
4979	18816	5902
4980	18820	5898
4981	18823	5894
4982	18826	5890
4983	18830	5886
4984	18833	5882
4985	18837	5878
4986	18841	5874
4987	18844	5871
4988	18848	5867
4989	18851	5863
4990	18854	5859
4991	18858	5855
4992	18861	5851
4993	18864	5847
4994	18867	5843
4995	18871	5839
4996	18874	5835
4997	18877	5831
4998	18881	5827
4999	18884	5824
5000	18888	5820
5001	18891	5816
5002	18894	5812
5003	18897	5808
5004	18901	5804
5005	18904	5800
5006	18907	5796
5007	18911	5792
5008	18915	5788
5009	18918	5785
5010	18921	5781
5011	18925	5777
5012	18928	5773
5013	18931	5769
5014	18935	5765
5015	18938	5761
5016	18942	5757
5017	18945	5753
5018	18948	5749
5019	18952	5746
5020	18955	5742
5021	18959	5738
5022	18962	5734
5023	18966	5730
5024	18969	5726
5025	18972	5722
5026	18976	5718
5027	18979	5714
5028	18982	5711
5029	18986	5707
5030	18989	5703
5031	18992	5699
5032	18996	5695
5033	18999	5691
5034	19003	5687
5035	19006	5683
5036	19010	5679
5037	19013	5676
5038	19017	5672
5039	19020	5668
5040	19023	5664
5041	19027	5660
5042	19030	5656
5043	19034	5652
5044	19038	5649
5045	19042	5645
5046	19045	5641
5047	19048	5637
5048	19052	5633
5049	19056	5630
5050	19059	5626
5051	19063	5622
5052	19066	5618
5053	19069	5614
5054	19073	5610
5055	19076	5606
5056	19080	5602
5057	19083	5599
5058	19086	5595
5059	19090	5591
5060	19093	5587
5061	19097	5583
5062	19100	5579
5063	19104	5575
5064	19107	5572
5065	19111	5568
5066	19114	5564
5067	19118	5560
5068	19121	5556
5069	19124	5552
5070	19128	5548
5071	19131	5544
5072	19135	5541
5073	19138	5537
5074	19142	5533
5075	19145	5529
5076	19148	5525
5077	19152	5521
5078	19155	5517
5079	19158	5513
5080	19162	5509
5081	19165	5506
5082	19168	5502
5083	19172	5498
5084	19175	5494
5085	19178	5490
5086	19182	5486
5087	19185	5482
5088	19188	5478
5089	19191	5474
5090	19195	5470
5091	19198	5466
5092	19201	5463
5093	19205	5459
5094	19208	5455
5095	19211	5451
5096	19215	5447
5097	19218	5443
5098	19222	5439
5099	19225	5435
5100	19228	5432
5101	19232	5428
5102	19236	5424
5103	19239	5420
5104	19242	5416
5105	19246	5412
5106	19249	5408
5107	19252	5404
5108	19256	5401
5109	19259	5397
5110	19262	5393
5111	19265	5389
5112	19269	5385
5113	19272	5381
5114	19276	5377
5115	19279	5373
5116	19282	5369
5117	19286	5366
5118	19289	5362
5119	19293	5358
5120	19296	5354
5121	19299	5350
5122	19303	5346
5123	19306	5342
5124	19310	5339
5125	19313	5335
5126	19316	5331
5127	19319	5327
5128	19323	5323
5129	19326	5319
5130	19329	5315
5131	19333	5311
5132	19336	5307
5133	19339	5303
5134	19343	5300
5135	19346	5296
5136	19349	5292
5137	19353	5288
5138	19356	5284
5139	19359	5280
5140	19363	5276
5141	19366	5272
5142	19369	5269
5143	19373	5265
5144	19376	5261
5145	19380	5257
5146	19384	5253
5147	19387	5249
5148	19390	5245
5149	19394	5242
5150	19398	5238
5151	19401	5234
5152	19405	5230
5153	19408	5226
5154	19411	5222
5155	19415	5219
5156	19419	5215
5157	19422	5211
5158	19426	5207
5159	19430	5204
5160	19434	5200
5161	19437	5196
5162	19441	5192
5163	19444	5188
5164	19448	5184
5165	19451	5181
5166	19454	5177
5167	19457	5173
5168	19461	5169
5169	19464	5165
5170	19468	5161
5171	19472	5157
5172	19476	5154
5173	19480	5150
5174	19483	5146
5175	19487	5142
5176	19490	5138
5177	19494	5135
5178	19498	5131
5179	19501	5127
5180	19504	5123
5181	19508	5119
5182	19512	5116
5183	19516	5112
5184	19520	5108
5185	19523	5104
5186	19527	5101
5187	19531	5097
5188	19535	5093
5189	19538	5089
5190	19544	5086
5191	19549	5083
5192	19553	5079
5193	19557	5075
5194	19561	5072
5195	19565	5068
5196	19568	5064
5197	19572	5060
5198	19576	5056
5199	19580	5053
5200	19584	5049
5201	19587	5045
5202	19591	5041
5203	19595	5038
5204	19599	5034
5205	19602	5030
5206	19606	5026
5207	19611	5023
5208	19615	5019
5209	19618	5015
5210	19622	5011
5211	19627	5008
5212	19631	5004
5213	19635	5001
5214	19639	4997
5215	19642	4993
5216	19646	4989
5217	19650	4985
5218	19653	4982
5219	19657	4978
5220	19661	4974
5221	19664	4970
5222	19668	4966
5223	19671	4963
5224	19676	4959
5225	19680	4955
5226	19683	4951
5227	19687	4948
5228	19690	4944
5229	19694	4940
5230	19697	4936
5231	19701	4932
5232	19704	4928
5233	19708	4925
5234	19711	4921
5235	19715	4917
5236	19718	4913
5237	19721	4909
5238	19725	4905
5239	19729	4902
5240	19732	4898
5241	19736	4894
5242	19739	4890
5243	19743	4886
5244	19747	4883
5245	19751	4879
5246	19754	4875
5247	19758	4871
5248	19761	4867
5249	19764	4864
5250	19768	4860
5251	19771	4856
5252	19774	4852
5253	19778	4848
5254	19782	4844
5255	19785	4840
5256	19788	4837
5257	19792	4833
5258	19795	4829
5259	19799	4825
5260	19802	4821
5261	19805	4817
5262	19809	4814
5263	19812	4810
5264	19815	4806
5265	19819	4802
5266	19822	4798
5267	19827	4795
5268	19830	4791
5269	19834	4787
5270	19837	4783
5271	19841	4779
5272	19844	4775
5273	19847	4771
5274	19851	4768
5275	19854	4764
5276	19858	4760
5277	19861	4756
5278	19865	4752
5279	19869	4749
5280	19872	4745
5281	19876	4741
5282	19879	4737
5283	19883	4733
5284	19886	4729
5285	19890	4726
5286	19893	4722
5287	19896	4718
5288	19900	4714
5289	19903	4710
5290	19906	4706
5291	19910	4702
5292	19913	4699
5293	19916	4695
5294	19919	4691
5295	19923	4687
5296	19927	4683
5297	19930	4679
5298	19933	4675
5299	19937	4672
5300	19940	4668
5301	19943	4664
5302	19947	4660
5303	19950	4656
5304	19954	4652
5305	19957	4648
5306	19961	4645
5307	19964	4641
5308	19968	4637
5309	19971	4633
5310	19974	4629
5311	19977	4625
5312	19981	4622
5313	19984	4618
5314	19987	4614
5315	19991	4610
5316	19994	4606
5317	19998	4602
5318	20001	4598
5319	20004	4595
5320	20008	4591
5321	20011	4587
5322	20014	4583
5323	20018	4579
5324	20021	4575
5325	20026	4572
5326	20030	4568
5327	20033	4564
5328	20036	4560
5329	20040	4556
5330	20043	4553
5331	20046	4549
5332	20050	4545
5333	20053	4541
5334	20056	4537
5335	20060	4533
5336	20063	4529
5337	20066	4526
5338	20070	4522
5339	20073	4518
5340	20076	4514
5341	20080	4510
5342	20083	4506
5343	20086	4502
5344	20089	4499
5345	20093	4495
5346	20096	4491
5347	20099	4487
5348	20103	4483
5349	20106	4479
5350	20109	4475
5351	20112	4472
5352	20116	4468
5353	20119	4464
5354	20123	4460
5355	20126	4456
5356	20130	4452
5357	20133	4449
5358	20143	4446
5359	20147	4442
5360	20150	4439
5361	20153	4435
5362	20156	4431
5363	20160	4427
5364	20163	4423
5365	20166	4419
5366	20170	4415
5367	20173	4412
5368	20176	4408
5369	20180	4404
5370	20183	4400
5371	20186	4396
5372	20189	4392
5373	20193	4388
5374	20196	4384
5375	20199	4381
5376	20203	4377
5377	20206	4373
5378	20209	4369
5379	20213	4365
5380	20216	4361
5381	20220	4358
5382	20224	4354
5383	20228	4350
5384	20231	4346
5385	20234	4343
5386	20238	4339
5387	20241	4335
5388	20244	4331
5389	20247	4327
5390	20250	4323
5391	20254	4319
5392	20257	4315
5393	20261	4312
5394	20264	4308
5395	20267	4304
5396	20271	4300
5397	20274	4296
5398	20277	4292
5399	20281	4289
5400	20285	4285
5401	20290	4281
5402	20294	4278
5403	20297	4274
5404	20300	4270
5405	20304	4266
5406	20307	4262
5407	20310	4258
5408	20314	4255
5409	20317	4251
5410	20321	4247
5411	20325	4243
5412	20328	4240
5413	20332	4236
5414	20335	4232
5415	20339	4228
5416	20342	4224
5417	20346	4220
5418	20349	4217
5419	20353	4213
5420	20356	4209
5421	20360	4205
5422	20363	4201
5423	20367	4198
5424	20370	4194
5425	20374	4190
5426	20378	4186
5427	20381	4183
5428	20386	4179
5429	20390	4175
5430	20394	4172
5431	20398	4168
5432	20402	4164
5433	20405	4160
5434	20409	4157
5435	20413	4153
5436	20417	4149
5437	20421	4145
5438	20425	4142
5439	20429	4138
5440	20432	4134
5441	20436	4130
5442	20440	4127
5443	20444	4123
5444	20448	4119
5445	20451	4115
5446	20456	4112
5447	20460	4108
5448	20463	4104
5449	20467	4101
5450	20472	4097
5451	20476	4093
5452	20480	4090
5453	20483	4086
5454	20487	4082
5455	20491	4078
5456	20495	4075
5457	20498	4071
5458	20504	4067
5459	20508	4064
5460	20511	4060
5461	20515	4056
5462	20519	4052
5463	20523	4049
5464	20527	4045
5465	20531	4041
5466	20534	4037
5467	20538	4034
5468	20542	4030
5469	20546	4026
5470	20549	4022
5471	20554	4019
5472	20559	4015
5473	20562	4011
5474	20567	4008
5475	20571	4004
5476	20575	4000
5477	20578	3997
5478	20583	3993
5479	20587	3989
5480	20591	3986
5481	20595	3982
5482	20598	3978
5483	20603	3974
5484	20607	3971
5485	20611	3967
5486	20615	3963
5487	20620	3960
5488	20624	3956
5489	20628	3952
5490	20632	3949
5491	20637	3945
5492	20641	3941
5493	20644	3938
5494	20649	3934
5495	20654	3931
5496	20661	3927
5497	20666	3924
5498	20670	3920
5499	20673	3916
5500	20678	3913
5501	20683	3909
5502	20687	3905
5503	20690	3902
5504	20694	3898
5505	20699	3894
5506	20703	3891
5507	20707	3887
5508	20711	3883
5509	20715	3879
5510	20719	3876
5511	20723	3872
5512	20732	3869
5513	20737	3866
5514	20741	3862
5515	20745	3858
5516	20749	3855
5517	20753	3851
5518	20756	3847
5519	20761	3843
5520	20765	3840
5521	20769	3836
5522	20773	3832
5523	20778	3829
5524	20782	3825
5525	20786	3821
5526	20790	3818
5527	20794	3814
5528	20800	3810
5529	20804	3807
5530	20808	3803
5531	20812	3799
5532	20817	3796
5533	20820	3792
5534	20824	3788
5535	20828	3784
5536	20831	3781
5537	20835	3777
5538	20839	3773
5539	20843	3769
5540	20846	3766
5541	20850	3762
5542	20854	3758
5543	20857	3754
5544	20861	3750
5545	20864	3747
5546	20868	3743
5547	20871	3739
5548	20875	3735
5549	20878	3731
5550	20882	3728
5551	20885	3724
5552	20889	3720
5553	20893	3716
5554	20896	3712
5555	20900	3709
5556	20903	3705
5557	20907	3701
5558	20910	3697
5559	20914	3693
5560	20917	3690
5561	20921	3686
5562	20924	3682
5563	20928	3678
5564	20931	3674
5565	20935	3670
5566	20938	3667
5567	20942	3663
5568	20945	3659
5569	20949	3655
5570	20952	3651
5571	20955	3648
5572	20959	3644
5573	20962	3640
5574	20966	3636
5575	20969	3632
5576	20973	3629
5577	20976	3625
5578	20979	3621
5579	20983	3617
5580	20986	3613
5581	20990	3609
5582	20993	3606
5583	20997	3602
5584	21000	3598
5585	21004	3594
5586	21008	3590
5587	21011	3587
5588	21015	3583
5589	21019	3579
5590	21023	3575
5591	21027	3572
5592	21030	3568
5593	21034	3564
5594	21037	3560
5595	21041	3557
5596	21045	3553
5597	21048	3549
5598	21052	3545
5599	21055	3541
5600	21059	3538
5601	21062	3534
5602	21066	3530
5603	21069	3526
5604	21073	3522
5605	21077	3519
5606	21081	3515
5607	21085	3511
5608	21089	3508
5609	21093	3504
5610	21097	3500
5611	21100	3496
5612	21104	3493
5613	21108	3489
5614	21112	3485
5615	21116	3481
5616	21122	3478
5617	21126	3474
5618	21130	3470
5619	21133	3467
5620	21139	3463
5621	21143	3459
5622	21147	3456
5623	21151	3452
5624	21156	3448
5625	21160	3445
5626	21164	3441
5627	21168	3437
5628	21172	3434
5629	21176	3430
5630	21180	3426
5631	21184	3422
5632	21189	3419
5633	21193	3415
5634	21196	3411
5635	21200	3408
5636	21205	3404
5637	21209	3400
5638	21214	3397
5639	21218	3393
5640	21222	3389
5641	21226	3386
5642	21230	3382
5643	21233	3378
5644	21238	3374
5645	21242	3371
5646	21246	3367
5647	21250	3363
5648	21254	3359
5649	21258	3356
5650	21262	3352
5651	21266	3348
5652	21270	3345
5653	21274	3341
5654	21277	3337
5655	21281	3333
5656	21285	3329
5657	21289	3326
5658	21292	3322
5659	21296	3318
5660	21300	3314
5661	21303	3311
5662	21307	3307
5663	21310	3303
5664	21314	3299
5665	21317	3295
5666	21321	3292
5667	21324	3288
5668	21327	3284
5669	21331	3280
5670	21335	3276
5671	21338	3273
5672	21342	3269
5673	21345	3265
5674	21349	3261
5675	21352	3257
5676	21355	3253
5677	21359	3250
5678	21363	3246
5679	21366	3242
5680	21370	3238
5681	21374	3235
5682	21377	3231
5683	21381	3227
5684	21384	3223
5685	21388	3219
5686	21391	3216
5687	21395	3212
5688	21399	3208
5689	21402	3204
5690	21405	3200
5691	21409	3197
5692	21413	3193
5693	21417	3189
5694	21420	3185
5695	21423	3181
5696	21427	3178
5697	21430	3174
5698	21433	3170
5699	21437	3166
5700	21440	3162
5701	21443	3159
5702	21447	3155
5703	21450	3151
5704	21454	3147
5705	21457	3143
5706	21461	3140
5707	21464	3136
5708	21467	3132
5709	21471	3128
5710	21474	3124
5711	21477	3120
5712	21481	3117
5713	21484	3113
5714	21488	3109
5715	21491	3105
5716	21495	3101
5717	21498	3098
5718	21502	3094
5719	21505	3090
5720	21508	3086
5721	21512	3082
5722	21515	3079
5723	21519	3075
5724	21522	3071
5725	21525	3067
5726	21529	3063
5727	21532	3060
5728	21536	3056
5729	21539	3052
5730	21543	3048
5731	21546	3044
5732	21549	3040
5733	21553	3037
5734	21556	3033
5735	21559	3029
5736	21563	3025
5737	21566	3021
5738	21570	3018
5739	21573	3014
5740	21576	3010
5741	21579	3006
5742	21583	3002
5743	21586	2998
5744	21589	2995
5745	21593	2991
5746	21596	2987
5747	21600	2983
5748	21603	2979
5749	21607	2976
5750	21611	2972
5751	21614	2968
5752	21618	2964
5753	21621	2961
5754	21624	2957
5755	21628	2953
5756	21631	2949
5757	21634	2945
5758	21638	2941
5759	21641	2938
5760	21645	2934
5761	21648	2930
5762	21652	2926
5763	21655	2922
5764	21658	2919
5765	21662	2915
5766	21665	2911
5767	21669	2907
5768	21672	2904
5769	21676	2900
5770	21679	2896
5771	21683	2892
5772	21686	2888
5773	21689	2884
5774	21693	2881
5775	21696	2877
5776	21699	2873
5777	21703	2869
5778	21706	2865
5779	21710	2862
5780	21713	2858
5781	21716	2854
5782	21719	2850
5783	21723	2846
5784	21726	2843
5785	21729	2839
5786	21733	2835
5787	21736	2831
5788	21740	2827
5789	21743	2824
5790	21747	2820
5791	21751	2816
5792	21754	2812
5793	21757	2808
5794	21761	2805
5795	21764	2801
5796	21767	2797
5797	21771	2793
5798	21774	2789
5799	21777	2786
5800	21781	2782
5801	21784	2778
5802	21787	2774
5803	21791	2770
5804	21794	2767
5805	21798	2763
5806	21801	2759
5807	21805	2755
5808	21808	2751
5809	21820	2749
5810	21824	2745
5811	21828	2741
5812	21832	2737
5813	21835	2734
5814	21839	2730
5815	21842	2726
5816	21846	2722
5817	21850	2719
5818	21854	2715
5819	21857	2711
5820	21861	2707
5821	21864	2703
5822	21868	2700
5823	21871	2696
5824	21875	2692
5825	21878	2688
5826	21882	2685
5827	21885	2681
5828	21889	2677
5829	21892	2673
5830	21896	2669
5831	21900	2666
5832	21903	2662
5833	21906	2658
5834	21910	2654
5835	21914	2651
5836	21917	2647
5837	21920	2643
5838	21924	2639
5839	21927	2635
5840	21930	2632
5841	21934	2628
5842	21937	2624
5843	21941	2620
5844	21944	2616
5845	21947	2613
5846	21951	2609
5847	21954	2605
5848	21958	2601
5849	21961	2597
5850	21964	2594
5851	21968	2590
5852	21972	2586
5853	21976	2582
5854	21980	2579
5855	21984	2575
5856	21988	2571
5857	21992	2567
5858	21995	2564
5859	21998	2560
5860	22003	2556
5861	22007	2552
5862	22011	2549
5863	22014	2545
5864	22017	2541
5865	22020	2537
5866	22024	2533
5867	22027	2530
5868	22030	2526
5869	22034	2522
5870	22037	2518
5871	22040	2514
5872	22043	2511
5873	22047	2507
5874	22050	2503
5875	22054	2499
5876	22058	2496
5877	22063	2492
5878	22066	2488
5879	22071	2484
5880	22077	2481
5881	22082	2477
5882	22085	2474
5883	22090	2470
5884	22094	2466
5885	22098	2462
5886	22102	2459
5887	22105	2455
5888	22109	2451
5889	22113	2447
5890	22116	2444
5891	22120	2440
5892	22124	2436
5893	22128	2432
5894	22132	2429
5895	22136	2425
5896	22140	2421
5897	22143	2417
5898	22146	2414
5899	22151	2410
5900	22154	2406
5901	22158	2402
5902	22162	2399
5903	22166	2395
5904	22169	2391
5905	22173	2387
5906	22176	2384
5907	22180	2380
5908	22184	2376
5909	22188	2372
5910	22191	2368
5911	22195	2365
5912	22199	2361
5913	22202	2357
5914	22207	2354
5915	22211	2350
5916	22215	2346
5917	22218	2342
5918	22222	2338
5919	22225	2335
5920	22229	2331
5921	22233	2327
5922	22237	2323
5923	22240	2320
5924	22244	2316
5925	22248	2312
5926	22251	2308
5927	22254	2305
5928	22258	2301
5929	22261	2297
5930	22265	2293
5931	22269	2289
5932	22272	2286
5933	22276	2282
5934	22279	2278
5935	22283	2274
5936	22287	2271
5937	22290	2267
5938	22294	2263
5939	22297	2259
5940	22301	2256
5941	22304	2252
5942	22308	2248
5943	22311	2244
5944	22314	2240
5945	22318	2237
5946	22321	2233
5947	22325	2229
5948	22328	2225
5949	22332	2221
5950	22335	2218
5951	22339	2214
5952	22342	2210
5953	22346	2206
5954	22349	2203
5955	22353	2199
5956	22356	2195
5957	22359	2191
5958	22363	2187
5959	22366	2184
5960	22370	2180
5961	22373	2176
5962	22377	2172
5963	22380	2169
5964	22384	2165
5965	22387	2161
5966	22390	2157
5967	22394	2153
5968	22398	2150
5969	22401	2146
5970	22405	2142
5971	22410	2138
5972	22413	2135
5973	22416	2131
5974	22420	2127
5975	22423	2123
5976	22427	2120
5977	22430	2116
5978	22433	2112
5979	22437	2108
5980	22440	2104
5981	22443	2101
5982	22447	2097
5983	22450	2093
5984	22453	2089
5985	22457	2085
5986	22460	2082
5987	22464	2078
5988	22467	2074
5989	22471	2070
5990	22474	2067
5991	22478	2063
5992	22481	2059
5993	22485	2055
5994	22489	2051
5995	22492	2048
5996	22496	2044
5997	22500	2040
5998	22503	2036
5999	22507	2033
6000	22510	2029
6001	22514	2025
6002	22517	2021
6003	22521	2018
6004	22524	2014
6005	22528	2010
6006	22531	2006
6007	22535	2002
6008	22538	1999
6009	22542	1995
6010	22546	1991
6011	22549	1987
6012	22553	1984
6013	22557	1980
6014	22560	1976
6015	22563	1972
6016	22567	1969
6017	22571	1965
6018	22575	1961
6019	22578	1957
6020	22582	1954
6021	22586	1950
6022	22589	1946
6023	22592	1942
6024	22596	1938
6025	22599	1935
6026	22603	1931
6027	22607	1927
6028	22612	1924
6029	22615	1920
6030	22619	1916
6031	22622	1912
6032	22625	1908
6033	22629	1905
6034	22632	1901
6035	22636	1897
6036	22639	1893
6037	22642	1890
6038	22646	1886
6039	22649	1882
6040	22653	1878
6041	22656	1874
6042	22660	1871
6043	22663	1867
6044	22667	1863
6045	22671	1859
6046	22674	1856
6047	22678	1852
6048	22681	1848
6049	22685	1844
6050	22689	1841
6051	22692	1837
6052	22695	1833
6053	22699	1829
6054	22702	1825
6055	22706	1822
6056	22709	1818
6057	22713	1814
6058	22716	1810
6059	22720	1807
6060	22723	1803
6061	22727	1799
6062	22730	1795
6063	22733	1792
6064	22737	1788
6065	22740	1784
6066	22744	1780
6067	22747	1776
6068	22751	1773
6069	22755	1769
6070	22759	1765
6071	22762	1761
6072	22766	1758
6073	22769	1754
6074	22772	1750
6075	22776	1746
6076	22779	1743
6077	22783	1739
6078	22786	1735
6079	22790	1731
6080	22793	1727
6081	22797	1724
6082	22800	1720
6083	22804	1716
6084	22807	1712
6085	22810	1709
6086	22814	1705
6087	22817	1701
6088	22820	1697
6089	22824	1694
6090	22827	1690
6091	22831	1686
6092	22834	1682
6093	22837	1678
6094	22840	1675
6095	22844	1671
6096	22847	1667
6097	22850	1663
6098	22854	1660
6099	22857	1656
6100	22861	1652
6101	22864	1648
6102	22868	1644
6103	22872	1641
6104	22876	1637
6105	22880	1633
6106	22884	1630
6107	22887	1626
6108	22890	1622
6109	22894	1618
6110	22897	1614
6111	22902	1611
6112	22905	1607
6113	22910	1603
6114	22914	1600
6115	22918	1596
6116	22924	1592
6117	22928	1589
6118	22932	1585
6119	22936	1581
6120	22940	1577
6121	22943	1574
6122	22949	1570
6123	22953	1566
6124	22957	1562
6125	22960	1559
6126	22964	1555
6127	22968	1551
6128	22971	1547
6129	22975	1544
6130	22979	1540
6131	22982	1536
6132	22986	1532
6133	22989	1529
6134	22994	1525
6135	22997	1521
6136	23002	1517
6137	23006	1514
6138	23010	1510
6139	23014	1506
6140	23018	1503
6141	23022	1499
6142	23025	1495
6143	23030	1491
6144	23033	1488
6145	23037	1484
6146	23040	1480
6147	23045	1476
6148	23049	1473
6149	23052	1469
6150	23056	1465
6151	23060	1461
6152	23064	1458
6153	23068	1454
6154	23071	1450
6155	23076	1446
6156	23080	1443
6157	23083	1439
6158	23087	1435
6159	23092	1432
6160	23096	1428
6161	23100	1424
6162	23103	1420
6163	23107	1417
6164	23111	1413
6165	23115	1409
6166	23118	1405
6167	23122	1402
6168	23126	1398
6169	23130	1394
6170	23133	1390
6171	23138	1387
6172	23142	1383
6173	23146	1379
6174	23150	1375
6175	23154	1372
6176	23158	1368
6177	23161	1364
6178	23165	1360
6179	23169	1357
6180	23173	1353
6181	23177	1349
6182	23180	1345
6183	23184	1342
6184	23187	1338
6185	23191	1334
6186	23195	1330
6187	23199	1327
6188	23203	1323
6189	23207	1319
6190	23210	1315
6191	23215	1312
6192	23219	1308
6193	23223	1304
6194	23226	1301
6195	23230	1297
6196	23234	1293
6197	23238	1289
6198	23242	1286
6199	23246	1282
6200	23249	1278
6201	23253	1274
6202	23257	1271
6203	23261	1267
6204	23264	1263
6205	23269	1259
6206	23273	1256
6207	23277	1252
6208	23280	1248
6209	23284	1244
6210	23287	1241
6211	23291	1237
6212	23294	1233
6213	23298	1229
6214	23302	1226
6215	23306	1222
6216	23310	1218
6217	23313	1214
6218	23317	1211
6219	23321	1207
6220	23325	1203
6221	23328	1199
6222	23332	1196
6223	23336	1192
6224	23340	1188
6225	23344	1184
6226	23347	1181
6227	23351	1177
6228	23355	1173
6229	23358	1169
6230	23362	1166
6231	23366	1162
6232	23370	1158
6233	23373	1154
6234	23377	1151
6235	23381	1147
6236	23385	1143
6237	23388	1139
6238	23392	1136
6239	23396	1132
6240	23400	1128
6241	23403	1124
6242	23407	1121
6243	23410	1117
6244	23414	1113
6245	23417	1109
6246	23421	1106
6247	23424	1102
6248	23428	1098
6249	23432	1094
6250	23436	1091
6251	23439	1087
6252	23442	1083
6253	23446	1079
6254	23450	1075
6255	23453	1072
6256	23457	1068
6257	23460	1064
6258	23464	1060
6259	23467	1057
6260	23470	1053
6261	23474	1049
6262	23477	1045
6263	23480	1042
6264	23484	1038
6265	23487	1034
6266	23491	1030
6267	23494	1027
6268	23499	1023
6269	23502	1019
6270	23506	1015
6271	23510	1012
6272	23515	1008
6273	23518	1004
6274	23522	1000
6275	23526	997
6276	23531	993
6277	23534	989
6278	23538	985
6279	23542	982
6280	23546	978
6281	23550	974
6282	23553	970
6283	23557	967
6284	23560	963
6285	23565	959
6286	23569	955
6287	23573	952
6288	23578	948
6289	23582	944
6290	23588	941
6291	23591	937
6292	23596	933
6293	23600	929
6294	23604	926
6295	23608	922
6296	23612	918
6297	23616	914
6298	23620	911
6299	23623	907
6300	23627	903
6301	23631	899
6302	23635	896
6303	23638	892
6304	23642	888
6305	23646	884
6306	23650	881
6307	23654	877
6308	23657	873
6309	23661	869
6310	23664	866
6311	23668	862
6312	23671	858
6313	23675	854
6314	23679	851
6315	23683	847
6316	23687	843
6317	23692	839
6318	23696	836
6319	23700	832
6320	23703	828
6321	23707	825
6322	23711	821
6323	23715	817
6324	23718	813
6325	23722	810
6326	23726	806
6327	23730	802
6328	23733	798
6329	23737	794
6330	23741	791
6331	23745	787
6332	23748	783
6333	23752	780
6334	23757	776
6335	23761	772
6336	23765	768
6337	23769	765
6338	23773	761
6339	23777	757
6340	23781	753
6341	23785	750
6342	23789	746
6343	23795	742
6344	23799	738
6345	23803	735
6346	23806	731
6347	23810	727
6348	23814	723
6349	23818	720
6350	23822	716
6351	23826	712
6352	23830	708
6353	23834	705
6354	23837	701
6355	23841	697
6356	23846	693
6357	23850	690
6358	23854	686
6359	23858	682
6360	23862	678
6361	23865	675
6362	23870	671
6363	23874	667
6364	23878	664
6365	23882	660
